"s","p","o"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","George Theunis"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","16 augustus"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","18 juni"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","1869"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","1911"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","1918"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","1920"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","1921"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","1932"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","1934"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","1949"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","1950"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","1951"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","20 november"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","21 november"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","31 januari"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","6 mei"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","8 juni"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Albert I"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Belgische"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Brussel"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Carton de Wiart"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Emile Vandervelde"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Frankrijk"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Katholieke Partij"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Minister van Binnenlandse Zaken"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Minister van Justitie"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Nationale Unie"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Nero"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","PSC"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Tweede Wereldoorlog"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Ukkel"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","United_Kingdom"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","advocaat"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","de Broqueville I"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","grondwet"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","minister van Justitie"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","politicus"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","volksvertegenwoordiger"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","11 augustus"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","16 december"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","17 december"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Achiel Van Acker"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","André Dequae"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Jean Duvieusart"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Jules Renkin"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Minister van Staat"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Duvieusart I"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","G. Eyskens I"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Ludovic Moyersoen"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Eerste Minister"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","christendemocratie"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Premier van België"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Albert Lilar"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Cooreman"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Georges Theunis"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Minister van Sociale Voorzorg"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Belgische premier"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","De Juwelen van Gaga-Pan"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Edmond Rubbens"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Paul De Groote"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Henri Jaspar"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Léon Delacroix"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","de Broqueville II"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Biografische nota door Académie royale de langue et de littérature française"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Adrian Carton de Wiart"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Biografische nota op de webstek 'ars moriendi'"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Hendrik Heyman"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Joseph Van De Meulebroeck"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Léon de Lantsheere"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Michel Levie"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Paul Berryer"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaAnchorText","Minister van Economische Coördinatie en Nationale Wederuitrusting"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasChild","http://yago-knowledge.org/resource/de/André_Dequae"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasChild","http://yago-knowledge.org/resource/de/Ludovic_Moyersoen"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasChild","http://yago-knowledge.org/resource/nl/Edmond_Rubbens"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasChild","http://yago-knowledge.org/resource/Georges_Theunis"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasChild","http://yago-knowledge.org/resource/fr/Paul_Berryer"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasChild","http://yago-knowledge.org/resource/Emile_Vandervelde"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasGender","http://yago-knowledge.org/resource/male"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWonPrize","http://yago-knowledge.org/resource/Order_of_Leopold_(Belgium)"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/isAffiliatedTo","http://yago-knowledge.org/resource/Catholic_Party_(Belgium)"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/isAffiliatedTo","http://yago-knowledge.org/resource/Centre_démocrate_humaniste"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/isPoliticianOf","http://yago-knowledge.org/resource/Belgium"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/diedOnDate",1951-05-06
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/wasBornOnDate",1869-01-31
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/infobox/en/birthdate","1869-1-31"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/infobox/en/birthplace","[[Brussels]], [[Belgium]]"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/infobox/en/deathdate","{{death date and age|1951|5|6|1869|1|31|df=y}}"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/infobox/en/image","Henri Carton de Wiart.jpg"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/infobox/en/monarch","[[Albert I of Belgium|Albert I]]"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/infobox/en/name","Henri Carton de Wiart"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/infobox/en/office","[[Prime Minister of Belgium]]"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/infobox/en/party","[[Catholic Party (Belgium)|Catholic Party]]"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/infobox/en/predecessor","[[Léon Delacroix]]"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/infobox/en/successor","[[Georges Theunis]]"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/infobox/en/termend","16 December 1921"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/infobox/en/termstart","20 November 1920"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/infobox/en/type","officeholder"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://www.w3.org/2004/02/skos/core#prefLabel","Henri Carton de Wiart"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasFamilyName","Wiart"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasGivenName","Henri"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/redirectedFrom","Henri Carton de Wiart"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/redirectedFrom","Henry Carton de Wiart"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/redirectedFrom","Henry carton de wiart"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/redirectedFrom","Henri, Comte Carton de Wiart"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/redirectedFrom","Henry Carton De Wiart"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/redirectedFrom","Henri Carton de Wiart"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/redirectedFrom","Henri, comte Carton de Wiart"
"http://yago-knowledge.org/resource/Henri_Carton_de_Wiart","http://yago-knowledge.org/resource/hasWikipediaArticleLength",2759
"http://yago-knowledge.org/resource/id_16t9hy8_19y_13h7dhi","http://yago-knowledge.org/resource/hasSuccessor","http://yago-knowledge.org/resource/Henri_Carton_de_Wiart"
"http://yago-knowledge.org/resource/Léon_Delacroix","http://yago-knowledge.org/resource/linksTo","http://yago-knowledge.org/resource/Henri_Carton_de_Wiart"
"http://yago-knowledge.org/resource/nl/Léonie_Keingiaert_de_Gheluvelt","http://yago-knowledge.org/resource/linksTo","http://yago-knowledge.org/resource/Henri_Carton_de_Wiart"
"http://yago-knowledge.org/resource/fr/Collège_Saint-Michel_(Bruxelles)","http://yago-knowledge.org/resource/linksTo","http://yago-knowledge.org/resource/Henri_Carton_de_Wiart"
"http://yago-knowledge.org/resource/fr/Cercle_Léon_XIII","http://yago-knowledge.org/resource/linksTo","http://yago-knowledge.org/resource/Henri_Carton_de_Wiart"
"http://yago-knowledge.org/resource/fr/Liste_des_ministres_de_la_Santé_publique_en_Belgique","http://yago-knowledge.org/resource/linksTo","http://yago-knowledge.org/resource/Henri_Carton_de_Wiart"
"http://yago-knowledge.org/resource/nl/Edmond_Rubbens","http://yago-knowledge.org/resource/linksTo","http://yago-knowledge.org/resource/Henri_Carton_de_Wiart"
"http://yago-knowledge.org/resource/Georges_Theunis","http://yago-knowledge.org/resource/linksTo","http://yago-knowledge.org/resource/Henri_Carton_de_Wiart"
"http://yago-knowledge.org/resource/fr/Liste_d'écrivains_belges_par_ordre_alphabétique","http://yago-knowledge.org/resource/linksTo","http://yago-knowledge.org/resource/Henri_Carton_de_Wiart"
"http://yago-knowledge.org/resource/fr/Théodule_Bondroit","http://yago-knowledge.org/resource/linksTo","http://yago-knowledge.org/resource/Henri_Carton_de_Wiart"
"http://yago-knowledge.org/resource/nl/De_Juwelen_van_Gaga-Pan","http://yago-knowledge.org/resource/linksTo","http://yago-knowledge.org/resource/Henri_Carton_de_Wiart"
"http://yago-knowledge.org/resource/nl/René_Stevens","http://yago-knowledge.org/resource/linksTo","http://yago-knowledge.org/resource/Henri_Carton_de_Wiart"
"http://yago-knowledge.org/resource/Adrian_Carton_de_Wiart","http://yago-knowledge.org/resource/linksTo","http://yago-knowledge.org/resource/Henri_Carton_de_Wiart"
"http://yago-knowledge.org/resource/fr/Académie_royale_de_langue_et_de_littérature_françaises_de_Belgique","http://yago-knowledge.org/resource/linksTo","http://yago-knowledge.org/resource/Henri_Carton_de_Wiart"
"http://yago-knowledge.org/resource/fr/Edmond_Carton_de_Wiart","http://yago-knowledge.org/resource/linksTo","http://yago-knowledge.org/resource/Henri_Carton_de_Wiart"
"http://yago-knowledge.org/resource/nl/Katholiek_Verbond_van_België","http://yago-knowledge.org/resource/linksTo","http://yago-knowledge.org/resource/Henri_Carton_de_Wiart"
"http://yago-knowledge.org/resource/nl/Sint-Jozefscollege_(Aalst)","http://yago-knowledge.org/resource/linksTo","http://yago-knowledge.org/resource/Henri_Carton_de_Wiart"
"http://yago-knowledge.org/resource/Léon_Delacroix","http://yago-knowledge.org/resource/hasChild","http://yago-knowledge.org/resource/Henri_Carton_de_Wiart"
"http://yago-knowledge.org/resource/de/Henri_Heyman","http://yago-knowledge.org/resource/hasChild","http://yago-knowledge.org/resource/Henri_Carton_de_Wiart"
"http://yago-knowledge.org/resource/Henri_Jaspar","http://yago-knowledge.org/resource/hasChild","http://yago-knowledge.org/resource/Henri_Carton_de_Wiart"
